ID_Cliente,Desercion,Genero,Genero_Codigo,Adulto_Mayor,Tiene_Pareja,Dependientes,Meses_Permanencia,Servicio_Telefonico,Lineas_Multiples,Tipo_Internet,Tipo_Internet_Codigo,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Tipo_Contrato_Codigo,Factura_Digital,Metodo_Pago,Metodo_Pago_Codigo,Cargos_Mensuales,Cargos_Totales,tiene_streaming,categoria_servicio,Perfil_Servicio,AnnualCharges,Estado_Cliente
4250-WAROZ,0,Male,1,1,1,1,60,1,1,Fiber optic,2,1,1,0,0,0,1,Month-to-month,0,1,Electronic check,0,93.25,5774.55,1,Internet con Streaming,Solo Streaming Movie,1119.0,Leales
4250-ZBWLV,1,Male,1,0,0,0,68,1,1,Fiber optic,2,0,1,1,1,1,1,One year,1,0,Electronic check,0,108.45,7176.55,1,Internet con Streaming,Ambos streaming,1301.4,Fuga
4254-QPEDE,0,Female,0,0,1,0,52,0,0,DSL,1,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),3,66.25,3330.1,1,Internet con Streaming,Ambos streaming,795.0,Leales
4255-DDUOU,1,Female,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,20.5,20.5,0,Sin Internet,Sin Internet,246.0,Fuga
4256-ZWTZI,0,Female,0,0,0,1,5,1,0,DSL,1,0,0,0,1,0,0,Month-to-month,0,1,Mailed check,1,51.0,286.8,0,Internet sin Streaming,Solo Internet,612.0,Leales
4257-GAESD,0,Female,0,0,0,0,6,0,0,DSL,1,0,0,0,0,1,1,Month-to-month,0,0,Credit card (automatic),3,45.0,298.7,1,Internet con Streaming,Ambos streaming,540.0,Leales
4268-YNAHK,0,Male,1,0,0,1,33,1,0,0,0,0,0,0,0,0,0,One year,1,1,Mailed check,1,20.15,682.15,0,Sin Internet,Sin Internet,241.79999999999998,Leales
4273-MBHYA,0,Female,0,0,0,1,1,1,0,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,89.35,89.35,1,Internet con Streaming,Ambos streaming,1072.1999999999998,Leales
4274-DRSQT,0,Female,0,0,0,0,66,1,1,Fiber optic,2,0,1,0,0,1,0,One year,1,1,Bank transfer (automatic),2,88.9,6000.1,1,Internet con Streaming,Solo Streaming Tv,1066.8000000000002,Leales
4274-OWWYO,1,Male,1,0,0,0,1,1,0,Fiber optic,2,0,1,0,0,0,0,Month-to-month,0,1,Electronic check,0,74.35,74.35,0,Internet sin Streaming,Solo Internet,892.1999999999999,Fuga
4277-BWBML,0,Male,1,0,1,1,72,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),2,19.95,1322.85,0,Sin Internet,Sin Internet,239.39999999999998,Leales
4277-PVRAN,1,Female,0,0,0,0,8,1,0,Fiber optic,2,0,0,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),2,80.1,679.3,1,Internet con Streaming,Solo Streaming Tv,961.1999999999999,Fuga
4277-UDIEF,0,Male,1,0,1,1,24,1,1,DSL,1,1,0,0,1,1,1,Month-to-month,0,0,Bank transfer (automatic),2,81.0,1923.85,1,Internet con Streaming,Ambos streaming,972.0,Leales
4280-DLSHD,0,Male,1,0,1,0,8,1,0,DSL,1,0,1,1,0,0,0,Month-to-month,0,1,Mailed check,1,54.75,445.85,0,Internet sin Streaming,Solo Internet,657.0,Leales
4282-ACRXS,0,Male,1,1,1,0,38,0,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,24.85,955.75,0,Internet sin Streaming,Solo Internet,298.20000000000005,Leales
4282-MSACW,0,Male,1,0,0,0,68,1,1,Fiber optic,2,1,1,1,1,1,1,One year,1,1,Credit card (automatic),3,117.2,8035.95,1,Internet con Streaming,Ambos streaming,1406.4,Leales
4282-YMKNA,1,Female,0,0,0,0,9,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,74.75,706.6,0,Internet sin Streaming,Solo Internet,897.0,Fuga
4283-FUTGF,1,Male,1,1,0,0,19,1,1,Fiber optic,2,0,0,1,0,0,0,Month-to-month,0,1,Electronic check,0,79.85,1471.75,0,Internet sin Streaming,Solo Internet,958.1999999999999,Fuga
4283-IVYCI,0,Male,1,0,0,0,9,1,0,DSL,1,1,0,0,1,0,1,Month-to-month,0,0,Mailed check,1,64.95,547.8,1,Internet con Streaming,Solo Streaming Movie,779.4000000000001,Leales
4285-GYRQC,1,Female,0,0,1,0,7,1,0,Fiber optic,2,0,0,1,0,1,0,Month-to-month,0,1,Electronic check,0,86.25,587.1,1,Internet con Streaming,Solo Streaming Tv,1035.0,Fuga
4289-DTDKW,1,Male,1,0,1,0,40,1,1,Fiber optic,2,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,0,101.3,4113.1,1,Internet con Streaming,Ambos streaming,1215.6,Fuga
4290-BSXUX,1,Male,1,0,1,0,3,1,1,Fiber optic,2,0,0,0,1,0,0,Month-to-month,0,1,Bank transfer (automatic),2,79.65,251.75,0,Internet sin Streaming,Solo Internet,955.8000000000001,Fuga
4290-UZSKY,0,Female,0,0,0,0,4,1,0,Fiber optic,2,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,0,79.0,303.15,1,Internet con Streaming,Solo Streaming Tv,948.0,Leales
4291-HPAXL,0,Male,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,19.85,19.85,0,Sin Internet,Sin Internet,238.20000000000002,Leales
4291-HYEBC,0,Female,0,1,1,1,28,0,0,DSL,1,0,1,0,0,0,1,One year,1,1,Electronic check,0,39.1,1096.6,1,Internet con Streaming,Solo Streaming Movie,469.20000000000005,Leales
4291-SHSBH,0,Male,1,0,0,0,7,1,0,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,69.55,521.35,0,Internet sin Streaming,Solo Internet,834.5999999999999,Leales
4291-TPNFG,0,Male,1,0,1,0,72,1,1,DSL,1,1,1,1,1,0,1,Two year,2,1,Bank transfer (automatic),2,82.3,5980.55,1,Internet con Streaming,Solo Streaming Movie,987.5999999999999,Leales
4291-YZODP,0,Female,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,20.05,96.8,0,Sin Internet,Sin Internet,240.60000000000002,Leales
4293-ETKAP,0,Female,0,0,1,1,65,1,1,DSL,1,0,1,0,1,1,1,Two year,2,1,Bank transfer (automatic),2,79.4,5071.9,1,Internet con Streaming,Ambos streaming,952.8000000000001,Leales
4295-YURET,0,Female,0,1,1,1,56,1,0,DSL,1,1,0,0,1,1,1,Two year,2,1,Credit card (automatic),3,72.6,4084.35,1,Internet con Streaming,Ambos streaming,871.1999999999999,Leales
4298-OYIFC,0,Male,1,0,1,0,15,1,1,Fiber optic,2,0,0,1,1,1,1,Month-to-month,0,1,Electronic check,0,103.45,1539.8,1,Internet con Streaming,Ambos streaming,1241.4,Leales
4299-OPXEJ,0,Female,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),2,19.55,1080.55,0,Sin Internet,Sin Internet,234.60000000000002,Leales
4299-SIMNS,0,Male,1,0,0,0,9,1,1,Fiber optic,2,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,81.15,784.45,0,Internet sin Streaming,Solo Internet,973.8000000000001,Leales
4301-VVZKA,0,Male,1,0,1,0,16,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,75.4,1189.4,0,Internet sin Streaming,Solo Internet,904.8000000000001,Leales
4302-ZYFEL,0,Male,1,0,1,1,69,1,0,0,0,0,0,0,0,0,0,One year,1,1,Credit card (automatic),3,20.55,1403.1,0,Sin Internet,Sin Internet,246.60000000000002,Leales
4304-TSPVK,0,Female,0,0,1,0,68,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),2,114.9,7843.55,1,Internet con Streaming,Ambos streaming,1378.8000000000002,Leales
4304-XUMGI,0,Male,1,1,1,1,50,1,1,DSL,1,1,1,1,0,0,1,Two year,2,1,Bank transfer (automatic),2,75.15,3822.45,1,Internet con Streaming,Solo Streaming Movie,901.8000000000001,Leales
4307-KTUMW,1,Male,1,0,1,0,53,1,1,Fiber optic,2,1,0,1,0,0,1,Month-to-month,0,0,Electronic check,0,93.9,5029.2,1,Internet con Streaming,Solo Streaming Movie,1126.8000000000002,Fuga
4307-KWMXE,0,Male,1,0,0,0,10,0,0,DSL,1,0,1,0,1,0,0,Month-to-month,0,0,Electronic check,0,35.75,389.8,0,Internet sin Streaming,Solo Internet,429.0,Leales
4310-KEDTB,0,Female,0,0,0,1,26,0,0,DSL,1,0,0,1,0,0,0,Month-to-month,0,1,Mailed check,1,29.8,786.5,0,Internet sin Streaming,Solo Internet,357.6,Leales
4311-QTTAI,0,Female,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,One year,1,0,Credit card (automatic),3,19.35,295.55,0,Sin Internet,Sin Internet,232.20000000000002,Leales
4312-GVYNH,0,Female,0,0,1,0,70,0,0,DSL,1,1,0,1,1,0,1,Two year,2,1,Bank transfer (automatic),2,49.85,3370.2,1,Internet con Streaming,Solo Streaming Movie,598.2,Leales
4312-KFRXN,0,Male,1,0,1,0,72,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,25.4,1710.9,0,Sin Internet,Sin Internet,304.79999999999995,Leales
4315-MURBD,1,Female,0,0,0,0,12,1,0,Fiber optic,2,1,0,0,1,1,1,Month-to-month,0,1,Bank transfer (automatic),2,98.9,1120.95,1,Internet con Streaming,Ambos streaming,1186.8000000000002,Fuga
4316-XCSLJ,0,Male,1,0,0,1,17,1,0,DSL,1,1,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,50.3,846.8,0,Internet sin Streaming,Solo Internet,603.5999999999999,Leales
4317-VTEOA,1,Male,1,0,0,0,1,1,0,DSL,1,0,1,0,0,0,0,Month-to-month,0,1,Electronic check,0,50.75,50.75,0,Internet sin Streaming,Solo Internet,609.0,Fuga
4318-RAJVY,0,Female,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,One year,1,1,Mailed check,1,19.8,198.25,0,Sin Internet,Sin Internet,237.60000000000002,Leales
4320-QMLLA,0,Male,1,0,0,0,7,1,0,DSL,1,0,0,0,0,1,0,Month-to-month,0,0,Mailed check,1,54.85,370.4,1,Internet con Streaming,Solo Streaming Tv,658.2,Leales
4322-RCYMT,1,Male,1,0,1,1,68,1,1,DSL,1,0,1,1,1,0,1,One year,1,1,Bank transfer (automatic),2,75.8,5293.95,1,Internet con Streaming,Solo Streaming Movie,909.5999999999999,Fuga
4323-ELYYB,0,Male,1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,20.0,218.55,0,Sin Internet,Sin Internet,240.0,Leales
4323-OHFOW,0,Female,0,1,1,0,70,1,1,Fiber optic,2,0,1,0,1,1,1,One year,1,1,Bank transfer (automatic),2,105.55,7195.35,1,Internet con Streaming,Ambos streaming,1266.6,Leales
4323-SADQS,1,Male,1,0,1,1,7,0,0,DSL,1,1,0,0,1,0,0,Month-to-month,0,1,Electronic check,0,34.5,279.25,0,Internet sin Streaming,Solo Internet,414.0,Fuga
4324-AHJKS,0,Female,0,0,0,0,5,1,0,DSL,1,1,0,1,0,0,0,Month-to-month,0,0,Credit card (automatic),3,55.8,300.4,0,Internet sin Streaming,Solo Internet,669.5999999999999,Leales
4324-BZCKL,0,Female,0,0,1,1,10,1,0,DSL,1,0,1,1,0,0,0,Month-to-month,0,1,Mailed check,1,55.55,551.3,0,Internet sin Streaming,Solo Internet,666.5999999999999,Leales
4325-NFSKC,1,Male,1,1,0,0,19,1,1,Fiber optic,2,1,0,0,0,1,0,Month-to-month,0,1,Electronic check,0,90.6,1660.0,1,Internet con Streaming,Solo Streaming Tv,1087.1999999999998,Fuga
4328-VUFWD,0,Female,0,0,0,0,39,1,0,DSL,1,0,0,0,1,0,1,One year,1,0,Electronic check,0,59.3,2209.15,1,Internet con Streaming,Solo Streaming Movie,711.5999999999999,Leales
4329-YPDDQ,0,Male,1,0,0,0,20,1,0,Fiber optic,2,1,1,1,1,1,1,Month-to-month,0,1,Bank transfer (automatic),2,108.2,2203.7,1,Internet con Streaming,Ambos streaming,1298.4,Leales
4332-MUOEZ,0,Male,1,1,1,1,20,1,0,Fiber optic,2,1,0,1,1,0,1,One year,1,0,Credit card (automatic),3,94.3,1818.3,1,Internet con Streaming,Solo Streaming Movie,1131.6,Leales
4334-HOWRP,0,Male,1,1,1,0,72,0,0,DSL,1,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),3,64.95,4546.0,1,Internet con Streaming,Ambos streaming,779.4000000000001,Leales
4335-BSMJS,0,Female,0,0,0,0,62,1,1,0,0,0,0,0,0,0,0,Two year,2,1,Credit card (automatic),3,25.8,1563.95,0,Sin Internet,Sin Internet,309.6,Leales
4335-UPJSI,0,Female,0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,19.75,498.1,0,Sin Internet,Sin Internet,237.0,Leales
4338-EYCER,0,Male,1,0,1,0,21,1,0,DSL,1,0,0,0,0,1,0,Month-to-month,0,0,Bank transfer (automatic),2,54.6,1125.2,1,Internet con Streaming,Solo Streaming Tv,655.2,Leales
4342-HENTK,1,Female,0,1,0,0,2,1,0,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,70.65,142.35,0,Internet sin Streaming,Solo Internet,847.8000000000001,Fuga
4342-HFXWS,0,Female,0,0,1,1,48,1,0,DSL,1,1,0,1,1,1,0,One year,1,0,Bank transfer (automatic),2,69.7,3023.65,1,Internet con Streaming,Solo Streaming Tv,836.4000000000001,Leales
4343-EJVQB,0,Male,1,0,0,0,7,1,0,Fiber optic,2,1,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,74.35,533.6,0,Internet sin Streaming,Solo Internet,892.1999999999999,Leales
4349-GFQHK,1,Male,1,0,0,0,1,1,1,DSL,1,0,0,1,0,0,0,Month-to-month,0,0,Electronic check,0,54.35,54.35,0,Internet sin Streaming,Solo Internet,652.2,Fuga
4350-ZTLPI,0,Female,0,0,1,0,53,1,1,Fiber optic,2,0,1,1,1,1,1,One year,1,1,Bank transfer (automatic),2,108.95,5718.2,1,Internet con Streaming,Ambos streaming,1307.4,Leales
4351-QLCSU,1,Female,0,0,0,0,1,1,0,DSL,1,0,0,0,0,1,0,Month-to-month,0,1,Credit card (automatic),3,55.0,55.0,1,Internet con Streaming,Solo Streaming Tv,660.0,Fuga
4353-HYOJD,0,Female,0,0,1,1,27,1,0,DSL,1,0,1,0,0,0,0,Month-to-month,0,0,Mailed check,1,49.85,1336.15,0,Internet sin Streaming,Solo Internet,598.2,Leales
4355-CVPVS,0,Female,0,0,1,1,56,1,0,Fiber optic,2,0,0,0,0,1,1,One year,1,0,Bank transfer (automatic),2,88.9,4968.0,1,Internet con Streaming,Ambos streaming,1066.8000000000002,Leales
4355-HBJHH,1,Male,1,0,1,1,67,1,1,DSL,1,1,0,1,0,1,1,Two year,2,1,Electronic check,0,79.7,5293.4,1,Internet con Streaming,Ambos streaming,956.4000000000001,Fuga
4359-INNWN,0,Female,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,One year,1,0,Credit card (automatic),3,20.05,337.9,0,Sin Internet,Sin Internet,240.60000000000002,Leales
4360-PNRQB,0,Male,1,0,0,0,18,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),2,75.6,1395.05,0,Internet sin Streaming,Solo Internet,907.1999999999999,Leales
4360-QRAVE,0,Male,1,1,0,0,37,0,0,DSL,1,0,1,1,0,0,0,Month-to-month,0,0,Electronic check,0,36.65,1315.0,0,Internet sin Streaming,Solo Internet,439.79999999999995,Leales
4361-BKAXE,1,Female,0,0,0,0,41,1,1,Fiber optic,2,1,1,1,1,1,1,Month-to-month,0,1,Bank transfer (automatic),2,114.5,4527.45,1,Internet con Streaming,Ambos streaming,1374.0,Fuga
4361-FEBGN,0,Male,1,0,0,0,48,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,20.15,982.95,0,Sin Internet,Sin Internet,241.79999999999998,Leales
4361-JEIVL,1,Male,1,0,0,1,1,1,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,44.4,44.4,0,Internet sin Streaming,Solo Internet,532.8,Fuga
4365-MSDYN,0,Male,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),2,19.55,161.15,0,Sin Internet,Sin Internet,234.60000000000002,Leales
4366-CTOUZ,0,Female,0,0,0,0,50,1,0,Fiber optic,2,0,1,0,1,1,1,Two year,2,1,Mailed check,1,100.2,5038.45,1,Internet con Streaming,Ambos streaming,1202.4,Leales
4367-NHWMM,0,Female,0,0,0,0,1,0,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,24.9,24.9,0,Internet sin Streaming,Solo Internet,298.79999999999995,Leales
4367-NUYAO,0,Male,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,25.75,0.0,0,Sin Internet,Sin Internet,309.0,Leales
4369-HTUIF,1,Male,1,1,0,0,6,1,0,Fiber optic,2,1,0,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),2,85.15,503.6,1,Internet con Streaming,Solo Streaming Tv,1021.8000000000001,Fuga
4369-NYSCF,0,Male,1,0,0,0,56,1,0,DSL,1,0,1,0,1,1,1,One year,1,1,Bank transfer (automatic),2,75.75,4284.65,1,Internet con Streaming,Ambos streaming,909.0,Leales
4373-MAVJG,1,Female,0,0,1,1,14,1,1,Fiber optic,2,0,1,0,0,0,1,Month-to-month,0,1,Bank transfer (automatic),2,90.9,1259.0,1,Internet con Streaming,Solo Streaming Movie,1090.8000000000002,Fuga
4373-VVHQL,0,Male,1,0,0,0,1,1,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,44.75,44.75,0,Internet sin Streaming,Solo Internet,537.0,Leales
4374-YMUSQ,0,Male,1,0,0,0,34,1,1,Fiber optic,2,1,1,1,1,1,1,One year,1,0,Credit card (automatic),3,116.25,3899.05,1,Internet con Streaming,Ambos streaming,1395.0,Leales
4376-KFVRS,0,Male,1,0,1,1,72,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),3,114.05,8468.2,1,Internet con Streaming,Ambos streaming,1368.6,Leales
4377-VDHYI,0,Male,1,0,1,1,32,1,0,Fiber optic,2,1,1,0,0,0,1,One year,1,1,Electronic check,0,90.8,3023.85,1,Internet con Streaming,Solo Streaming Movie,1089.6,Leales
4378-BZYFP,0,Male,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,One year,1,1,Mailed check,1,20.5,365.8,0,Sin Internet,Sin Internet,246.0,Leales
4378-MYPGO,0,Male,1,0,1,1,68,1,0,Fiber optic,2,1,1,1,0,1,1,Two year,2,1,Bank transfer (automatic),2,105.25,7173.15,1,Internet con Streaming,Ambos streaming,1263.0,Leales
4381-MHQDC,0,Female,0,0,0,0,47,1,1,DSL,1,1,0,1,1,0,0,Two year,2,1,Mailed check,1,65.0,2879.9,0,Internet sin Streaming,Solo Internet,780.0,Leales
4385-GZQXV,1,Female,0,1,0,0,16,1,0,Fiber optic,2,0,0,0,1,1,1,Month-to-month,0,1,Electronic check,0,94.45,1511.2,1,Internet con Streaming,Ambos streaming,1133.4,Fuga
4385-ZKVNW,0,Male,1,0,1,1,44,1,0,DSL,1,0,1,0,1,0,0,Month-to-month,0,1,Bank transfer (automatic),2,54.9,2549.1,0,Internet sin Streaming,Solo Internet,658.8,Leales
4389-UEFCZ,0,Female,0,0,1,0,72,1,1,Fiber optic,2,1,0,1,0,1,1,Two year,2,1,Electronic check,0,105.5,7544.0,1,Internet con Streaming,Ambos streaming,1266.0,Leales
4390-KYULV,1,Male,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),3,20.55,51.15,0,Sin Internet,Sin Internet,246.60000000000002,Fuga
4391-LNRXK,0,Male,1,0,0,0,22,1,0,Fiber optic,2,0,1,1,1,0,1,Month-to-month,0,1,Bank transfer (automatic),2,94.95,2142.8,1,Internet con Streaming,Solo Streaming Movie,1139.4,Leales
4391-RESHN,1,Male,1,0,0,0,23,1,1,Fiber optic,2,0,0,1,1,1,1,Month-to-month,0,1,Mailed check,1,104.05,2470.1,1,Internet con Streaming,Ambos streaming,1248.6,Fuga
4393-GEADV,0,Male,1,0,1,1,70,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),3,114.75,7842.3,1,Internet con Streaming,Ambos streaming,1377.0,Leales
4393-OBCRR,0,Female,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,20.25,71.2,0,Sin Internet,Sin Internet,243.0,Leales
4393-RYCRE,0,Male,1,0,0,0,44,1,0,Fiber optic,2,1,1,1,0,1,1,One year,1,1,Electronic check,0,106.05,4510.8,1,Internet con Streaming,Ambos streaming,1272.6,Leales
4395-PZMSN,0,Male,1,1,0,0,5,1,0,Fiber optic,2,0,1,0,0,0,1,Month-to-month,0,1,Electronic check,0,85.55,408.5,1,Internet con Streaming,Solo Streaming Movie,1026.6,Leales
4396-KLSEH,0,Male,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,19.85,63.0,0,Sin Internet,Sin Internet,238.20000000000002,Leales
4397-FRLTA,0,Female,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,20.15,84.5,0,Sin Internet,Sin Internet,241.79999999999998,Leales
4398-HSCJH,1,Female,0,0,0,0,3,1,1,DSL,1,0,0,0,1,1,0,Month-to-month,0,1,Electronic check,0,63.6,155.65,1,Internet con Streaming,Solo Streaming Tv,763.2,Fuga
4402-FTBXC,0,Male,1,0,0,0,54,1,0,Fiber optic,2,1,0,1,0,1,0,Month-to-month,0,0,Mailed check,1,89.8,4667.0,1,Internet con Streaming,Solo Streaming Tv,1077.6,Leales
4403-BWPAY,0,Male,1,0,0,0,14,1,1,0,0,0,0,0,0,0,0,One year,1,1,Credit card (automatic),3,24.8,321.7,0,Sin Internet,Sin Internet,297.6,Leales
4404-HIBDJ,1,Female,0,0,0,0,25,1,0,DSL,1,1,1,1,1,1,0,One year,1,0,Mailed check,1,74.3,1863.8,1,Internet con Streaming,Solo Streaming Tv,891.5999999999999,Fuga
4412-YLTKF,1,Female,0,1,0,0,27,1,1,Fiber optic,2,0,0,1,0,0,0,Month-to-month,0,1,Electronic check,0,78.05,2135.5,0,Internet sin Streaming,Solo Internet,936.5999999999999,Fuga
4415-IJZTP,1,Female,0,0,0,0,1,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,74.5,74.5,0,Internet sin Streaming,Solo Internet,894.0,Fuga
4415-WNGVR,0,Female,0,1,1,0,12,1,0,DSL,1,1,0,1,1,1,1,One year,1,1,Electronic check,0,79.2,943.85,1,Internet con Streaming,Ambos streaming,950.4000000000001,Leales
4418-LZMSV,0,Male,1,0,1,1,13,1,0,DSL,1,0,1,1,1,0,0,Month-to-month,0,0,Bank transfer (automatic),2,61.8,750.1,0,Internet sin Streaming,Solo Internet,741.5999999999999,Leales
4419-UJMUS,0,Male,1,0,1,1,69,1,1,Fiber optic,2,0,0,0,1,1,1,Two year,2,1,Electronic check,0,99.35,6856.45,1,Internet con Streaming,Ambos streaming,1192.1999999999998,Leales
4422-QVIJA,0,Female,0,0,0,1,35,1,1,DSL,1,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,50.15,1655.35,0,Internet sin Streaming,Solo Internet,601.8,Leales
4423-JWZJN,0,Male,1,0,1,1,64,1,1,Fiber optic,2,0,0,1,0,0,1,One year,1,0,Credit card (automatic),3,90.25,5629.15,1,Internet con Streaming,Solo Streaming Movie,1083.0,Leales
4423-YLHDV,1,Female,0,0,1,0,21,1,1,Fiber optic,2,1,0,1,0,1,1,Month-to-month,0,1,Bank transfer (automatic),2,104.4,2200.25,1,Internet con Streaming,Ambos streaming,1252.8000000000002,Fuga
4424-TKOPW,1,Male,1,1,0,0,2,1,1,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,93.85,196.75,1,Internet con Streaming,Ambos streaming,1126.1999999999998,Fuga
4425-OWHWB,0,Female,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,One year,1,1,Credit card (automatic),3,19.35,433.75,0,Sin Internet,Sin Internet,232.20000000000002,Leales
4429-WYGFR,0,Male,1,0,0,0,26,1,0,DSL,1,0,0,0,1,0,0,Month-to-month,0,0,Bank transfer (automatic),2,49.15,1237.3,0,Internet sin Streaming,Solo Internet,589.8,Leales
4430-UZIPO,1,Male,1,0,0,0,3,0,0,DSL,1,0,1,0,1,0,0,Month-to-month,0,1,Mailed check,1,36.85,108.7,0,Internet sin Streaming,Solo Internet,442.20000000000005,Fuga
4430-YHXGG,0,Female,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,25.45,84.2,0,Sin Internet,Sin Internet,305.4,Leales
4431-EDMIQ,0,Female,0,0,1,1,7,1,0,DSL,1,1,1,1,1,1,0,Month-to-month,0,1,Electronic check,0,75.7,554.05,1,Internet con Streaming,Solo Streaming Tv,908.4000000000001,Leales
4432-ADRLB,1,Male,1,0,0,0,2,1,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,44.65,74.9,0,Internet sin Streaming,Solo Internet,535.8,Fuga
4433-JCGCG,1,Male,1,1,1,0,46,1,1,Fiber optic,2,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,0,101.0,4680.05,1,Internet con Streaming,Ambos streaming,1212.0,Fuga
4438-GGYWL,0,Male,1,0,1,1,62,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),2,115.55,7159.05,1,Internet con Streaming,Ambos streaming,1386.6,Leales
4439-JMPMT,1,Female,0,0,1,1,5,1,0,Fiber optic,2,0,0,0,1,1,0,Month-to-month,0,1,Electronic check,0,85.75,470.95,1,Internet con Streaming,Solo Streaming Tv,1029.0,Fuga
4439-YRNVD,0,Female,0,0,0,0,10,0,0,DSL,1,0,1,0,1,0,0,Month-to-month,0,0,Electronic check,0,36.25,374.0,0,Internet sin Streaming,Solo Internet,435.0,Leales
4441-NIHPT,1,Female,0,1,0,0,13,1,0,Fiber optic,2,0,0,1,0,0,0,Month-to-month,0,1,Electronic check,0,74.3,940.35,0,Internet sin Streaming,Solo Internet,891.5999999999999,Fuga
4443-EMBNA,0,Female,0,0,1,0,71,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),2,24.75,1836.9,0,Sin Internet,Sin Internet,297.0,Leales
4445-KWOKW,0,Female,0,0,0,0,42,1,1,DSL,1,1,1,0,0,0,0,One year,1,1,Bank transfer (automatic),2,60.15,2421.6,0,Internet sin Streaming,Solo Internet,721.8,Leales
4445-ZJNMU,0,Male,1,0,0,0,9,1,1,Fiber optic,2,0,1,0,0,1,1,Month-to-month,0,1,Credit card (automatic),3,99.3,918.75,1,Internet con Streaming,Ambos streaming,1191.6,Leales
4446-BZKHU,1,Male,1,0,1,0,61,1,1,Fiber optic,2,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,0,105.55,6281.45,1,Internet con Streaming,Ambos streaming,1266.6,Fuga
